/* DATA DESCRIPTION:
AlexEst_F174_A0	Flood	F174	A0	106	32.396300	34.865500	2018-01-25T11:46:00	Estuary head	0	120.0	2.454	17671.7	0.172	0.189	0.020	0.066	0.030	0.003	0.288	0.020	0.138	0.006	0.062	0.007	0.013	0.166	0.074	0.001	0.006	2.674	0.000	0.000	0.068	2.650	0.008	0.000	0.006	0.063	0.000	0.009	0.049	0.000	0.024	0.053	0.000	0.000	0.005	0.000		0.010	0.007	0.029	0.027	0.000	0.006	0.026	0.074	0.061	0.000	0.102	0.003	0.264	0.102	0.012	0.000	0.000	0.054	0.041	0.014	0.000	0.047	0.113	0.719	0.610	0.000	0.332	0.130	0.026	0.387	0.000	0.147		0.002	0.013	0.168	0.007	0.351	0.065	1.538
AlexEst_F174_A0	Flood	F174	A0	107	32.396300	34.865500	2018-01-25T13:46:00	Estuary head	0	105.0	16.539	104194.4	0.574	0.785	0.028	0.151	0.066	0.015	0.338	0.133	0.047	0.006	0.055	0.009	0.005	0.156	0.043	0.002	0.005	2.216	0.000	0.000	0.117	2.203	0.008	0.001	0.010	0.136	0.000	0.012	0.073	0.000	0.090	0.025	0.000	0.000	0.002	0.000		0.015	0.014	0.022	0.032	0.000	0.005	0.024	0.070	0.027	0.000	0.089	0.002	0.343	0.191	0.028	0.008	0.000	0.017	0.056	0.024	0.000	0.044	0.042	1.145	0.096	0.000	0.054	0.019	0.004	0.149	0.000	0.016		0.000	0.003	0.000	0.002	0.023	0.008	0.151
AlexEst_F174_A0	Flood	F174	A0	108	32.396300	34.865500	2018-01-25T15:16:00	Estuary head	0	105.0	29.092	183282.1	0.686	0.903	0.025	0.098	0.066	0.010	0.313	0.073	0.029	0.006	0.107	0.009	0.005	0.164	0.060	0.002	0.004	2.059	0.000	0.000	0.098	1.750	0.003	0.001	0.003	0.115	0.000	0.043	0.117	0.000	0.100	0.054	0.000	0.000	0.002	0.000		0.015	0.018	0.036	0.028	0.000	0.011	0.018	0.055	0.037	0.000	0.030	0.001	0.290	0.155	0.023	0.006	0.000	0.012	0.044	0.021	0.000	0.116	0.025	1.254	0.059	0.000	0.028	0.010	0.002	0.087	0.000	0.009		0.000	0.002	0.036	0.015	0.010	0.003	0.086
AlexEst_F174_A0	Flood	F174	A0	109	32.396300	34.865500	2018-01-25T17:16:00	Estuary head	0	180.0	26.713	288498.4	0.164	0.301	0.024	0.133	0.064	0.009	0.230	0.059	0.038	0.007	0.114	0.011	0.007	0.136	0.071	0.004	0.004	1.924	0.000	0.000	0.087	1.981	0.004	0.001	0.003	0.108	0.000	0.046	0.053	0.000	0.113	0.065	0.000	0.000	0.002	0.000		0.016	0.012	0.043	0.022	0.000	0.012	0.013	0.057	0.023	0.000	0.036	0.003	0.372	0.155	0.033	0.004	0.000	0.016	0.041	0.027	0.000	0.583	0.070	3.002	0.083	0.000	0.053	0.016	0.008	0.204	0.000	0.011		0.000	0.002	0.000	0.001	0.014	0.004	0.157
AlexEst_F174_A0	Flood	F174	A0	110	32.396300	34.865500	2018-01-25T21:16:00	Estuary head	0	255.5	20.334	311725.2	0.088	0.190	0.027	0.138	0.057	0.008	0.280	0.039	0.038	0.010	0.198	0.012	0.007	0.109	0.053	0.004	0.004	1.294	0.000	0.000	0.087	1.564	0.006	0.001	0.005	0.094	0.000	0.034	0.047	0.000	0.095	0.065	0.000	0.001	0.002	0.000		0.017	0.011	0.044	0.022	0.000	0.012	0.014	0.058	0.015	0.000	0.024	0.005	0.404	0.135	0.039	0.006	0.000	0.016	0.020	0.018	0.000	0.509	0.057	3.409	0.078	0.000	0.051	0.014	0.004	0.183	0.000	0.014		0.000	0.003	0.066	0.001	0.012	0.000	0.133
AlexEst_F174_A0	Flood	F174	A0	111	32.396300	34.865500	2018-01-26T01:47:00	Estuary head	0	235.5	13.385	189123.5	0.079	0.173	0.027	0.119	0.046	0.006	0.248	0.026	0.037	0.008	1.048	0.012	0.006	0.085	0.064	0.003	0.004	0.869	0.000	0.000	0.076	1.314	0.007	0.001	0.005	0.085	0.000	0.020	0.026	0.000	0.080	0.073	0.000	0.000	0.003	0.000		0.020	0.008	0.055	0.018	0.000	0.011	0.012	0.061	0.012	0.000	0.021	0.006	0.391	0.286	0.120	0.007	0.000	0.025	0.020	0.012	0.000	0.514	0.067	4.402	0.111	0.000	0.073	0.020	0.005	0.168	0.000	0.022		0.000	0.004	0.085	0.002	0.016	0.005	0.193
AlexEst_F174_A0	Flood	F174	A0	112	32.396300	34.865500	2018-01-26T05:07:00	Estuary head	0	160.0	14.099	135346.6	0.062	0.136	0.018	0.085	0.035	0.005	0.202	0.017	0.028	0.012	0.263	0.010	0.005	0.072	0.041	0.003	0.005	1.001	0.000	0.000	0.060	1.558	0.006	0.001	0.005	0.086	0.000	0.020	0.032	0.000	0.051	0.073	0.000	0.001	0.003	0.000		0.014	0.010	0.037	0.015	0.000	0.013	0.008	0.053	0.009	0.000	0.058	0.004	0.375	0.163	0.084	0.006	0.000	0.016	0.022	0.009	0.000	0.258	0.055	2.633	0.083	0.000	0.052	0.016	0.004	0.104	0.000	0.021		0.000	0.005	0.000	0.002	0.014	0.005	0.135
AlexEst_F174_A0	Flood	F174	A0	113	32.396300	34.865500	2018-01-26T07:47:00	Estuary head	0	164.5	30.765	303653.3	0.048	0.140	0.018	0.087	0.045	0.003	0.116	0.029	0.024	0.005	0.076	0.008	0.004	0.102	0.033	0.003	0.003	1.016	0.000	0.000	0.072	1.527	0.004	0.002	0.003	0.078	0.000	0.018	0.043	0.000	0.079	0.081	0.000	0.001	0.003	0.000		0.017	0.014	0.039	0.012	0.000	0.012	0.008	0.049	0.011	0.000	0.014	0.002	0.349	0.121	0.038	0.005	0.000	0.009	0.016	0.009	0.000	0.194	0.027	0.960	0.040	0.000	0.018	0.008	0.003	0.051	0.000	0.008		0.000	0.002	0.000	0.002	0.005	0.002	0.054
AlexEst_F174_A0	Flood	F174	A0	114	32.396300	34.865500	2018-01-26T11:16:00	Estuary head	0	209.5	63.636	799909.8	0.036	0.114	0.011	0.090	0.025	0.008	0.105	0.005	0.020	0.000	0.041	0.003	0.003	0.079	0.020	0.001	0.000	0.889	0.000	0.000	0.088	1.612	0.001	0.002	0.000	0.069	0.000	0.020	0.046	0.000	0.056	0.088	0.000	0.000	0.000	0.000		0.018	0.020	0.032	0.018	0.000	0.015	0.000	0.037	0.014	0.000	0.016	0.011	0.368	0.106	0.000	0.000	0.000	0.000	0.119	0.000	0.000	0.592	0.017	0.726	0.038	0.000	0.000	0.007	0.002	0.038	0.000	0.004		0.000	0.000	0.000	0.002	0.000	0.000	0.022
AlexEst_F174_A0	Flood	F174	A0	115	32.396300	34.865500	2018-01-26T14:46:00	Estuary head	0	142.5	88.110	753338.7	0.046	0.108	0.016	0.079	0.024	0.002	0.104	0.012	0.020	0.003	0.027	0.006	0.003	0.067	0.034	0.002	0.004	0.653	0.000	0.000	0.067	1.249	0.005	0.002	0.002	0.065	0.000	0.016	0.028	0.000	0.062	0.083	0.000	0.000	0.002	0.000		0.026	0.020	0.041	0.015	0.000	0.011	0.006	0.037	0.011	0.000	0.014	0.002	0.511	0.098	0.021	0.003	0.000	0.009	0.079	0.006	0.000	0.094	0.020	0.383	0.030	0.000	0.008	0.006	0.001	0.026	0.000	0.005		0.000	0.001	0.000	0.001	0.003	0.001	0.028
AlexEst_F174_A0	Flood	F174	A0	116	32.396300	34.865500	2018-01-26T16:01:00	Estuary head	0	75.0	91.743	412844.1	0.030	0.100	0.010	0.057	0.022	0.001	0.095	0.010	0.017	0.003	0.021	0.005	0.002	0.065	0.023	0.002	0.004	0.648	0.000	0.000	0.072	1.150	0.005	0.004	0.003	0.055	0.000	0.015	0.029	0.000	0.063	0.072	0.000	0.000	0.005	0.000		0.035	0.023	0.036	0.013	0.000	0.010	0.005	0.035	0.024	0.000	0.015	0.002	0.497	0.070	0.023	0.006	0.000	0.005	0.072	0.005	0.000	0.079	0.016	0.336	0.026	0.000	0.007	0.005	0.001	0.025	0.000	0.005		0.000	0.001	0.000	0.000	0.002	0.001	0.022
AlexEst_F174_A0	Flood	F174	A0	117	32.396300	34.865500	2018-01-26T17:16:00	Estuary head	0	75.0	94.040	423180.0	0.037	0.109	0.015	0.085	0.027	0.001	0.121	0.018	0.020	0.004	0.025	0.006	0.003	0.102	0.034	0.002	0.004	0.614	0.000	0.000	0.077	1.207	0.006	0.002	0.002	0.061	0.000	0.015	0.031	0.000	0.074	0.069	0.000	0.000	0.003	0.000		0.036	0.029	0.044	0.013	0.000	0.010	0.013	0.040	0.020	0.000	0.014	0.002	0.653	0.105	0.026	0.007	0.000	0.007	0.033	0.005	0.000	0.101	0.017	0.440	0.026	0.000	0.009	0.005	0.001	0.026	0.000	0.005		0.000	0.001	0.000	0.001	0.003	0.001	0.024
AlexEst_F174_A0	Flood	F174	A0	118	32.396300	34.865500	2018-01-26T18:31:00	Estuary head	0	75.0	96.013	432056.2	0.040	0.117	0.019	0.096	0.027	0.001	0.142	0.024	0.022	0.004	0.034	0.008	0.003	0.148	0.043	0.002	0.003	0.500	0.000	0.000	0.102	1.279	0.010	0.001	0.002	0.043	0.000	0.015	0.029	0.000	0.077	0.050	0.000	0.001	0.003	0.000		0.027	0.053	0.040	0.015	0.000	0.007	0.020	0.038	0.012	0.000	0.010	0.003	0.724	0.101	0.030	0.008	0.000	0.007	0.016	0.007	0.000	0.093	0.018	0.419	0.025	0.000	0.008	0.004	0.002	0.027	0.000	0.004		0.000	0.001	0.000	0.002	0.002	0.001	0.019
AlexEst_F174_A0	Flood	F174	A0	119	32.396300	34.865500	2018-01-26T19:46:00	Estuary head	0	75.0	96.950	436275.0	0.039	0.110	0.019	0.084	0.030	0.002	0.148	0.024	0.025	0.004	0.035	0.008	0.004	0.144	0.045	0.001	0.003	0.398	0.000	0.000	0.080	1.080	0.012	0.001	0.002	0.037	0.000	0.019	0.027	0.000	0.076	0.056	0.000	0.001	0.003	0.000		0.019	0.027	0.040	0.016	0.001	0.005	0.020	0.038	0.011	0.000	0.008	0.003	0.595	0.088	0.027	0.006	0.000	0.007	0.012	0.008	0.000	0.119	0.018	0.443	0.028	0.000	0.009	0.005	0.002	0.024	0.000	0.004		0.000	0.001	0.000	0.001	0.003	0.001	0.025
AlexEst_F174_A0	Flood	F174	A0	120	32.396300	34.865500	2018-01-26T21:01:00	Estuary head	0	97.5	97.887	572641.9	0.041	0.113	0.019	0.084	0.031	0.005	0.160	0.027	0.027	0.004	0.054	0.007	0.004	0.137	0.042	0.001	0.003	0.410	0.000	0.000	0.076	1.047	0.013	0.001	0.003	0.035	0.000	0.024	0.026	0.000	0.068	0.061	0.000	0.001	0.004	0.000		0.016	0.026	0.043	0.018	0.003	0.007	0.017	0.034	0.009	0.000	0.008	0.003	0.581	0.082	0.026	0.005	0.000	0.008	0.009	0.008	0.000	0.181	0.017	0.619	0.026	0.000	0.010	0.005	0.002	0.033	0.000	0.003		0.000	0.001	0.000	0.001	0.002	0.001	0.026
AlexEst_F174_A0	Flood	F174	A0	121	32.396300	34.865500	2018-01-26T22:16:00	Estuary head	0	97.5	100.466	587724.7	0.044	0.110	0.018	0.079	0.032	0.008	0.165	0.035	0.027	0.004	0.072	0.007	0.005	0.129	0.040	0.001	0.003	0.459	0.000	0.000	0.067	1.017	0.011	0.001	0.002	0.036	0.000	0.029	0.022	0.000	0.058	0.063	0.000	0.001	0.004	0.000		0.012	0.024	0.043	0.016	0.007	0.008	0.014	0.035	0.011	0.000	0.011	0.003	0.507	0.071	0.026	0.005	0.000	0.009	0.007	0.007	0.000	0.182	0.017	0.760	0.028	0.000	0.017	0.005	0.002	0.029	0.000	0.004		0.000	0.001	0.000	0.001	0.002	0.001	0.028
AlexEst_F174_A0	Flood	F174	A0	122	32.396300	34.865500	2018-01-26T23:31:00	Estuary head	0	75.0	103.268	464704.9	0.043	0.108	0.017	0.069	0.029	0.008	0.152	0.041	0.024	0.004	0.067	0.006	0.004	0.102	0.038	0.001	0.003	0.416	0.000	0.000	0.047	1.030	0.009	0.001	0.004	0.034	0.000	0.032	0.022	0.000	0.052	0.064	0.000	0.001	0.004	0.000		0.011	0.020	0.041	0.015	0.009	0.008	0.013	0.030	0.009	0.000	0.009	0.002	0.479	0.074	0.028	0.005	0.000	0.009	0.006	0.006	0.000	0.200	0.023	0.875	0.031	0.000	0.025	0.006	0.002	0.044	0.000	0.004		0.000	0.001	0.000	0.000	0.003	0.000	0.036
AlexEst_F174_A0	Flood	F174	A0	123	32.396300	34.865500	2018-01-27T00:46:00	Estuary head	0	150.0	98.664	887977.4	0.037	0.105	0.014	0.063	0.027	0.008	0.148	0.033	0.021	0.004	0.066	0.007	0.004	0.099	0.040	0.001	0.003	0.450	0.000	0.000	0.056	0.905	0.007	0.001	0.006	0.039	0.000	0.023	0.042	0.000	0.055	0.068	0.000	0.001	0.003	0.000		0.012	0.015	0.043	0.015	0.008	0.010	0.011	0.032	0.010	0.000	0.019	0.003	0.475	0.076	0.027	0.006	0.000	0.010	0.006	0.007	0.000	0.236	0.028	0.964	0.034	0.000	0.028	0.007	0.002	0.046	0.000	0.006		0.000	0.001	0.000	0.000	0.004	0.002	0.045
AlexEst_F174_A0	Flood	F174	A0	124	32.396300	34.865500	2018-01-27T04:31:00	Estuary head	0	225.0	46.719	630712.6	0.039	0.102	0.014	0.056	0.024	0.007	0.151	0.023	0.022	0.004	0.066	0.008	0.004	0.093	0.040	0.001	0.003	0.499	0.000	0.000	0.047	0.827	0.008	0.001	0.008	0.045	0.000	0.019	0.044	0.000	0.050	0.057	0.000	0.001	0.004	0.000		0.016	0.016	0.051	0.012	0.011	0.009	0.011	0.034	0.010	0.000	0.023	0.003	0.436	0.088	0.026	0.006	0.000	0.012	0.007	0.007	0.000	0.307	0.045	1.234	0.046	0.000	0.033	0.009	0.004	0.071	0.000	0.011		0.000	0.003	0.000	0.002	0.007	0.002	0.080
AlexEst_F174_A0	Flood	F174	A0	125	32.396300	34.865500	2018-01-27T08:16:00	Estuary head	0	225.0	21.395	288831.5	0.033	0.086	0.013	0.047	0.020	0.005	0.124	0.020	0.023	0.003	0.061	0.007	0.004	0.080	0.038	0.001	0.003	0.379	0.000	0.000	0.033	0.740	0.007	0.001	0.010	0.045	0.000	0.015	0.056	0.000	0.041	0.033	0.000	0.000	0.004	0.000		0.017	0.015	0.045	0.011	0.008	0.005	0.009	0.028	0.006	0.000	0.016	0.003	0.408	0.098	0.024	0.005	0.000	0.013	0.010	0.006	0.000	0.305	0.055	1.288	0.059	0.000	0.039	0.012	0.003	0.082	0.000	0.017		0.000	0.004	0.000	0.001	0.010	0.003	0.112
AlexEst_F174_A0	Flood	F174	A0	126	32.396300	34.865500	2018-01-27T12:01:00	Estuary head	0	225.0	5.501	74257.9	0.033	0.087	0.012	0.048	0.018	0.003	0.112	0.019	0.021	0.003	0.053	0.007	0.003	0.072	0.035	0.001	0.003	0.385	0.000	0.000	0.034	0.762	0.007	0.001	0.009	0.050	0.000	0.011	0.066	0.000	0.038	0.033	0.000	0.001	0.003	0.000		0.017	0.016	0.050	0.011	0.009	0.003	0.008	0.031	0.007	0.000	0.010	0.003	0.428	0.122	0.020	0.005	0.000	0.015	0.012	0.007	0.000	0.205	0.057	1.307	0.071	0.000	0.045	0.015	0.003	0.089	0.000	0.023		0.000	0.005	0.000	0.003	0.015	0.004	0.141
AlexEst_F174_A0	Flood	F174	A0	127	32.396300	34.865500	2018-01-27T15:46:00	Estuary head	0	360.5	8.902	192552.9	0.048	0.099	0.009	0.043	0.016	0.003	0.087	0.016	0.026	0.002	0.062	0.006	0.005	0.070	0.030	0.001	0.005	0.786	0.000	0.000	0.041	1.195	0.010	0.001	0.016	0.060	0.000	0.009	0.061	0.000	0.040	0.075	0.000	0.001	0.004	0.000		0.017	0.020	0.037	0.013	0.005	0.008	0.006	0.037	0.012	0.000	0.007	0.003	0.455	0.140	0.021	0.004	0.000	0.014	0.028	0.006	0.000	0.160	0.061	1.096	0.071	0.000	0.038	0.015	0.003	0.066	0.000	0.027		0.000	0.006	0.049	0.004	0.017	0.005	0.141
AlexEst_F174_A0	Flood	F174	A0	128	32.396300	34.865500	2018-01-28T00:02:00	Estuary head	0	308.0	7.025	129827.5	0.040	0.142	0.015	0.076	0.038	0.004	0.087	0.065	0.018	0.004	0.046	0.010	0.006	0.082	0.042	0.001	0.004	0.711	0.000	0.000	0.035	0.789	0.007	0.001	0.006	0.049	0.000	0.027	0.058	0.000	0.084	0.035	0.000	0.001	0.004	0.000		0.025	0.015	0.032	0.013	0.005	0.004	0.009	0.046	0.008	0.000	0.009	0.003	0.483	0.353	0.020	0.005	0.000	0.017	0.016	0.020	0.000	0.543	0.072	2.777	0.085	0.000	0.045	0.017	0.006	0.118	0.000	0.020		0.000	0.004	0.072	0.002	0.016	0.005	0.161
AlexEst_F161_A4	Flood	F161	A4	001	32.393900	34.869600	2016-12-02T02:07:00	Estuary mouth	10	172.0	2.157	22257.6	0.011	0.031	0.000	0.054	0.001	0.000	0.001	0.000	0.076	0.000	0.012	0.001	0.000	0.006	0.000	0.000	0.001	0.175	0.000	0.000	0.003	0.093	0.000	0.003	0.007	0.000	0.000	0.002	0.069	0.000	0.002	0.000	0.000	0.000	0.006	0.000	0.000	0.004	0.000	0.002	0.013	0.000	0.000	0.003	0.009	0.001		0.002	0.006	0.068	0.000	0.000	0.000		0.085	0.000	0.005	0.000		0.030	1.431	0.842	0.014	0.262	0.052	0.021	0.000	0.028	0.182	0.000	0.002	0.002	0.007	0.011	0.455	0.049	2.216
AlexEst_F161_A4	Flood	F161	A4	002	32.393900	34.869600	2016-12-02T05:52:00	Estuary mouth	10	172.0	4.612	33207.6	0.005	0.022	0.000	0.090	0.000	0.000	0.001	0.000	0.010	0.000	0.032	0.010	0.000	0.009	0.017	0.001	0.003	0.088	0.000	0.000	0.003	0.180	0.001	0.000	0.003	0.000	0.001	0.000	0.011	0.000	0.003	0.002	0.000	0.000	0.012	0.000	0.000	0.014	0.001	0.009	0.008	0.000	0.000	0.002	0.004	0.002	0.000	0.004	0.004	0.095	0.000	0.000	0.000	0.000	0.254	0.000	0.002	0.000		0.249	0.300	1.109	0.264	0.333	0.089	0.110	0.000	0.026	0.166	0.000	0.003	0.006	0.603	0.010	0.349	0.030	2.616
AlexEst_F161_A4	Flood	F161	A4	003	32.393900	34.869600	2016-12-02T07:52:00	Estuary mouth	10	90.0	5.351	28894.0	0.008	0.024	0.001	0.107	0.001	0.000	0.002	0.000	0.014	0.000	0.037	0.011	0.000	0.009	0.017	0.001	0.004	0.096	0.000	0.000	0.003	0.247	0.001	0.000	0.003	0.000	0.000	0.000	0.064	0.000	0.003	0.001	0.000	0.000	0.029	0.000	0.000	0.011	0.002	0.001	0.086	0.000	0.000	0.004	0.004	0.002	0.000	0.004	0.004	0.199	0.000	0.001	0.000	0.000	0.266	0.000	0.002	0.000		0.244	0.390	1.084	0.459	0.359	0.080	0.081	0.000	0.023	0.146	0.000	0.003	1.038	0.000	0.000	0.299	0.025	2.613
AlexEst_F161_A4	Flood	F161	A4	004	32.393900	34.869600	2016-12-02T08:52:00	Estuary mouth	10	60.0	6.027	21696.2	0.010	0.025	0.001	0.116	0.001	0.000	0.003	0.000	0.013	0.000	0.029	0.012	0.000	0.011	0.018	0.000	0.004	0.109	0.000	0.000	0.004	0.296	0.001	0.000	0.005	0.000	0.000	0.001	0.073	0.000	0.004	0.003	0.000	0.000	0.049	0.000	0.000	0.014	0.003	0.002	0.148	0.000	0.001	0.003	0.005	0.002	0.000	0.004	0.005	0.265	0.000	0.002	0.000	0.000	0.237	0.000	0.002	0.000		0.228	0.492	1.105	0.679	0.339	0.082	0.190	0.000	0.027	0.149	0.000	0.003	0.006	0.000	0.001	0.223	0.022	2.335
AlexEst_F161_A4	Flood	F161	A4	005	32.393900	34.869600	2016-12-02T09:52:00	Estuary mouth	10	79.0	6.551	31049.9	0.010	0.027	0.002	0.130	0.001	0.000	0.004	0.000	0.013	0.001	0.052	0.013	0.000	0.011	0.025	0.000	0.005	0.100	0.000	0.000	0.004	0.379	0.001	0.000	0.000	0.000	0.000	0.002	0.070	0.000	0.008	0.001	0.000	0.000	0.050	0.000	0.000	0.018	0.003	0.002	0.141	0.000	0.002	0.006	0.005	0.003	0.000	0.004	0.004	0.274	0.000	0.001	0.001	0.000	0.298	0.000	0.002	0.000		0.225	0.835	1.964	1.075	0.360	0.175	1.288	0.096	0.047	0.142	0.007	0.004	0.006	0.401	0.007	0.279	0.026	2.516
AlexEst_F161_A4	Flood	F161	A4	006	32.393900	34.869600	2016-12-02T11:30:00	Estuary mouth	10	76.5	7.062	32414.6	0.010	0.047	0.001	0.265	0.002	0.000	0.009	0.000	0.021	0.001	0.072	0.016	0.001	0.014	0.028	0.000	0.004	0.143	0.000	0.000	0.006	1.022	0.001	0.000	0.005	0.000	0.002	0.002	0.066	0.000	0.031	0.003	0.000	0.000	0.029	0.000	0.000	0.012	0.005	0.003	0.096	0.000	0.001	0.003	0.007	0.004	0.000	0.005	0.004	0.355	0.000	0.004	0.004	0.000	0.370	0.000	0.002	0.000		0.204	1.950	4.953	1.067	0.326	0.294	0.000	0.231	0.085	0.123	0.004	0.004	0.016	0.280	0.006	0.179	0.019	2.400
AlexEst_F161_A4	Flood	F161	A4	007	32.393900	34.869600	2016-12-02T12:25:00	Estuary mouth	10	57.5	6.043	20849.4	0.013	0.197	0.001	0.249	0.008	0.000	0.007	0.000	0.030	0.001	0.057	0.015	0.002	0.013	0.024	0.000	0.008	1.297	0.000	0.000	0.005	1.653	0.003	0.000	0.018	0.000	0.000	0.000	0.099	0.000	0.037	0.004	0.000	0.001	0.021	0.000	0.000	0.008	0.004	0.011	0.103	0.000	0.002	0.005	0.011	0.004	0.000	0.006	0.003	0.361	0.000	0.005	0.004	0.000	0.282	0.000	0.003	0.000		0.171	3.706	3.740	0.576	0.381	0.169	0.000	0.718	0.028	0.140	0.000	0.003	0.015	0.000	0.000	0.162	0.019	2.764
AlexEst_F161_A4	Flood	F161	A4	008	32.393900	34.869600	2016-12-02T13:25:00	Estuary mouth	10	60.0	4.932	17755.2	0.013	0.262	0.000	0.202	0.010	0.000	0.007	0.000	0.031	0.000	0.067	0.014	0.003	0.014	0.026	0.000	0.013	1.428	0.000	0.000	0.006	1.711	0.036	0.000	0.042	0.000	0.000	0.001	0.147	0.000	0.031	0.003	0.000	0.000	0.018	0.000	0.000	0.009	0.005	0.006	0.093	0.000	0.003	0.004	0.012	0.004	0.000	0.007	0.004	0.370	0.000	0.011	0.003	0.000	0.266	0.000	0.004	0.000		0.129	4.507	2.467	0.638	0.456	0.122	2.769	0.756	0.028	0.107	0.000	0.003	0.006	0.000	0.006	0.136	0.021	2.493
AlexEst_F161_A4	Flood	F161	A4	009	32.393900	34.869600	2016-12-02T14:25:00	Estuary mouth	10	107.5	5.766	37191.7	0.018	0.211	0.001	0.193	0.008	0.000	0.007	0.003	0.030	0.001	0.077	0.015	0.003	0.015	0.034	0.000	0.012	1.153	0.000	0.000	0.013	1.648	0.085	0.001	0.026	0.001	0.000	0.001	0.106	0.000	0.030	0.006	0.000	0.001	0.017	0.000	0.000	0.007	0.005	0.006	0.071	0.000	0.004	0.011	0.012	0.006	0.000	0.009	0.007	0.451	0.003	0.022	0.002	0.000	0.279	0.000	0.008	0.000		0.182	5.085	1.856	0.886	0.458	0.091	1.938	1.113	0.050	0.095	0.000	0.002	0.004	0.000	0.008	0.112	0.022	1.883
AlexEst_F161_A4	Flood	F161	A4	010	32.393900	34.869600	2016-12-02T17:00:00	Estuary mouth	10	147.5	3.182	28160.7	0.031	0.236	0.019	0.172	0.015	0.000	0.012	0.014	0.040	0.004	0.122	0.014	0.003	0.016	0.045	0.000	0.008	1.009	0.000	0.000	0.014	1.770	0.035	0.001	0.024	0.003	0.001	0.005	0.041	0.000	0.034	0.002	0.000	0.000	0.011	0.000	0.000	0.005	0.005	0.012	0.052	0.000	0.004	0.015	0.025	0.007	0.000	0.012	0.018	0.673	0.022	0.086	0.003	0.000	0.263	0.004	0.066	0.000		0.280	4.981	1.073	1.010	0.289	0.001	0.787	0.905	0.107	0.048	0.001	0.002	0.003	0.279	0.004	0.028	0.011	0.818
AlexEst_F161_A4	Flood	F161	A4	011	32.393900	34.869600	2016-12-02T19:20:00	Estuary mouth	10	130.0	2.233	17419.0	0.030	0.151	0.007	0.127	0.009	0.000	0.013	0.010	0.036	0.003	0.038	0.012	0.001	0.021	0.036	0.000	0.009	0.567	0.000	0.000	0.009	1.455	0.055	0.002	0.019	0.002	0.003	0.007	0.059	0.000	0.026	0.001	0.000	0.002	0.012	0.001	0.000	0.003	0.004	0.031	0.042	0.000	0.001	0.013	0.018	0.006	0.000	0.011	0.013	0.554	0.022	0.090	0.003	0.000	0.194	0.000	0.048	0.000		0.179	3.969	0.973	0.575	0.322	0.044	0.706	0.970	0.048	0.050	0.000	0.001	0.000	0.000	0.000	0.047	0.020	0.731
AlexEst_F161_A4	Flood	F161	A4	012	32.393900	34.869600	2016-12-02T21:20:00	Estuary mouth	10	120.0	1.891	13612.3	0.037	0.117	0.008	0.107	0.007	0.000	0.014	0.008	0.025	0.003	0.067	0.011	0.001	0.017	0.009	0.000	0.009	0.337	0.000	0.000	0.006	0.953	0.065	0.003	0.010	0.002	0.002	0.009	0.045	0.000	0.019	0.000	0.000	0.000	0.012	0.001	0.000	0.005	0.004	0.010	0.037	0.000	0.002	0.009	0.015	0.005	0.000	0.010	0.011	0.501	0.018	0.077	0.004	0.000	0.166	0.002	0.033	0.000		0.132	4.084	0.987	0.631	0.343	0.051	0.670	0.861	0.121	0.048	0.003	0.001	0.000	0.216	0.005	0.058	0.023	0.716
AlexEst_F161_A4	Flood	F161	A4	013	32.393900	34.869600	2016-12-02T23:20:00	Estuary mouth	10	120.0	1.732	12474.0	0.034	0.107	0.007	0.109	0.006	0.000	0.014	0.006	0.031	0.003	0.029	0.011	0.002	0.021	0.035	0.000	0.010	0.310	0.000	0.000	0.005	0.968	0.077	0.002	0.019	0.002	0.000	0.007	0.081	0.000	0.018	0.000	0.000	0.000	0.012	0.002	0.000	0.006	0.004	0.008	0.034	0.000	0.001	0.010	0.013	0.004	0.000	0.010	0.009	0.457	0.049	0.084	0.005	0.000	0.183	0.000	0.030	0.000		0.110	4.302	1.034	0.440	0.343	0.043	0.865	1.091	0.069	0.045	0.000	0.001	0.000	0.000	0.000	0.042	0.020	0.719
AlexEst_F161_A4	Flood	F161	A4	014	32.393900	34.869600	2016-12-03T01:20:00	Estuary mouth	10	120.0	1.590	11444.8	0.032	0.078	0.007	0.074	0.004	0.000	0.014	0.004	0.028	0.003	0.018	0.008	0.002	0.016	0.029	0.000	0.012	0.177	0.000	0.000	0.004	0.662	0.053	0.002	0.012	0.002	0.000	0.005	0.047	0.000	0.015	0.000	0.001	0.000	0.008	0.001	0.000	0.007	0.002	0.007	0.024	0.000	0.000	0.010	0.011	0.003	0.000	0.007	0.007	0.386	0.054	0.065	0.004	0.000	0.137	0.000	0.020	0.000		0.070	3.938	0.745	11.765	0.252	0.032	0.643	1.722	0.045	0.041	0.000	0.001	0.000	0.000	0.003	0.034	0.013	0.539
